season,teamA_id,teamB_id,teamA_seed,teamB_seed,seed_diff,min_seed,is_big_gap,is_late_round,daynum,score_margin,game_result,total_points,teamA_score,teamB_score,a_adj_o,a_adj_d,a_adj_em,a_barthag,a_adj_t,a_wab,b_adj_o,b_adj_d,b_adj_em,b_barthag,b_adj_t,b_wab,a_coach_appearances,a_coach_tourn_wins,a_coach_final_fours,a_coach_win_rate,b_coach_appearances,b_coach_tourn_wins,b_coach_final_fours,b_coach_win_rate,adj_o_diff,adj_d_diff,adj_em_diff,barthag_diff,adj_t_diff,wab_diff,coach_appearances_diff,coach_tourn_wins_diff,coach_final_fours_diff,coach_win_rate_diff,a_close_win_pct,a_last15_win_pct,a_sos,b_close_win_pct,b_last15_win_pct,b_sos,close_win_pct_diff,last15_win_pct_diff,sos_diff,a_ft_pct,a_ast_rate,a_blk_rate,a_stl_rate,b_ft_pct,b_ast_rate,b_blk_rate,b_stl_rate,ft_pct_diff,ast_rate_diff,blk_rate_diff,stl_rate_diff,a_consensus_rank,b_consensus_rank,consensus_rank_diff,consensus_disagreement,seed_disagreement
2008,1139,1375,7,10,-3,7,0,0,137,20,1,142,81,61,114.9776969538529,95.72274731929672,19.254949634556183,0.8916537112727445,,4.768478938362925,111.31749852030052,100.31856142753452,10.998937092766,0.767885683117853,,-0.1685006424505842,0,0,0,0.0,3,1,0,0.25,3.660198433552381,-4.595814108237804,8.256012541790184,0.1237680281548915,,4.936979580813509,-3,-1,0,-0.25,0.75,0.8666666666666667,0.4769365345965213,0.5555555555555556,0.8,0.4843251501247392,0.19444444444444442,0.06666666666666665,-0.007388615528217901,0.7373737373737373,0.5720687194918564,0.0517441242398045,0.1295356942153852,0.7120622568093385,0.6064287488520487,0.0525560934021931,0.1099904921208472,0.025311480564398803,-0.034360029360192224,-0.0008119691623886052,0.019545202094537986,17.804347826086957,56.58139534883721,38.77704752275025,0.3162649384402343,4.461438477754851
2008,1211,1172,7,10,-3,7,0,0,137,-6,0,158,76,82,113.41768135695592,94.14693641274631,19.27074494420961,0.8948752627902512,,2.1855124246524404,115.43222097808535,92.5705164593974,22.86170451868796,0.9267766046028268,,1.583566362280044,8,9,0,0.5294117647058824,4,0,0,0.0,-2.0145396211294297,1.5764199533489176,-3.590959574478348,-0.0319013418125756,,0.6019460623723965,4,9,0,0.5294117647058824,0.7,0.8,0.5144766086407612,0.5,1.0,0.4895064914059111,0.19999999999999996,-0.19999999999999996,0.024970117234850042,0.7150837988826816,0.5375371247276148,0.0845140032880204,0.1365878391454929,0.7286012526096033,0.5867776014853004,0.0618998665800526,0.1557685153113658,-0.013517453726921702,-0.049240476757685614,0.022614136707967802,-0.01918067616587288,27.65217391304348,29.41304347826087,1.7608695652173907,20.69360900235287,-7.385533638513682
2008,1207,1420,2,15,-13,2,1,0,137,19,1,113,66,47,113.66009825122632,88.75925496910871,24.90084328211761,0.9449959594373576,,7.660595408849325,111.11927288036011,108.42331146977958,2.695961410580537,0.5701472476564675,,-2.8453122575239176,4,6,0,0.6,0,0,0,0.0,2.5408253708662016,-19.664056500670867,22.20488187153707,0.3748487117808901,,10.505907666373243,4,6,0,0.6,1.0,0.8,0.5541922822098048,0.6428571428571429,0.8666666666666667,0.4430773456909392,0.3571428571428571,-0.06666666666666665,0.11111493651886556,0.6654804270462633,0.6238381369019144,0.093857965550045,0.1362713260113139,0.7311475409836066,0.5760208869050875,0.0589616777027964,0.1053081624525759,-0.06566711393734326,0.047817249996826905,0.034896287847248596,0.03096316355873799,8.58695652173913,118.4047619047619,109.81780538302277,3.78070615053511,0.9482530876983368
2008,1257,1129,3,14,-11,3,1,0,137,18,1,140,79,61,112.79630298341348,87.41499192029607,25.38131106311741,0.9493838633818248,,4.739487510768951,106.6099077295855,103.15532559846142,3.4545821311240843,0.5935876737547878,,-2.2786219398609604,11,32,2,0.7619047619047619,0,0,0,0.0,6.186395253827982,-15.740333678165342,21.926728931993324,0.3557961896270369,,7.018109450629911,11,32,2,0.7619047619047619,0.4444444444444444,0.7333333333333333,0.5890373545404233,0.5555555555555556,0.8,0.467464011101345,-0.11111111111111116,-0.06666666666666676,0.12157334343907827,0.6549618320610687,0.576685538934799,0.0893415199479073,0.1495600562771721,0.6662162162162162,0.6068928610458209,0.0382353978798671,0.1022517364267938,-0.011254384155147457,-0.03020732211102184,0.0511061220680402,0.04730831985037828,13.369565217391305,97.02325581395348,83.65369059656217,-21.03587639694001,4.16251109211527
2008,1272,1426,1,16,-15,1,1,0,137,24,1,150,87,63,117.69112786651785,86.91244284613938,30.77868502037846,0.970297395448933,,8.979002751895548,100.92098142898806,103.71863418269366,-2.7976527537056057,0.4220276119742968,,-6.909534907918699,9,18,0,0.6666666666666666,0,0,0,0.0,16.77014643752979,-16.806191336554278,33.57633777408407,0.5482697834746362,,15.888537659814247,9,18,0,0.6666666666666666,0.6666666666666666,0.9333333333333332,0.5573589118420265,0.4444444444444444,0.5333333333333333,0.4760736431479221,0.2222222222222222,0.3999999999999999,0.08128526869410435,0.5955610357583231,0.550173795992364,0.1055069386836044,0.157119437359382,0.6761453396524486,0.5247080900395308,0.0418969557888749,0.1090362345248048,-0.08058430389412552,0.025465705952833262,0.0636099828947295,0.04808320283457719,2.760869565217391,162.14285714285714,159.38198757763973,-1.744960635119952,8.827298046284653
2008,1274,1388,7,10,-3,7,0,0,137,14,1,142,78,64,112.2551976981397,96.02793858359756,16.227259114542136,0.8576075996961444,,1.5982335721782646,108.21446862325638,93.84300606757228,14.371462555684104,0.8373519991477403,,1.2651083674190673,0,0,0,0.0,1,0,0,0.0,4.040729074883316,2.1849325160252846,1.855796558858032,0.0202556005484041,,0.3331252047591972,-1,0,0,0.0,0.6666666666666666,0.5333333333333333,0.559958309047034,1.0,0.7333333333333333,0.4920647979335328,-0.33333333333333337,-0.19999999999999996,0.06789351111350123,0.7471590909090909,0.5057448984332885,0.0805363713284218,0.1011731064403602,0.663235294117647,0.5452383286986318,0.0901653960548156,0.1313726403075129,0.0839237967914439,-0.03949343026534324,-0.009629024726393806,-0.030199533867152684,40.76744186046512,40.31818181818182,-0.4492600422832993,-7.9037286627074135,-1.9387775051773013
2008,1280,1332,8,9,-1,8,0,0,137,7,1,145,76,69,108.50426958272143,91.96135283523608,16.54291674748535,0.8701564536595217,,0.5952796162476786,118.71594239633473,102.47686483310952,16.23907756322521,0.84443579589181,,0.7581561980639846,4,3,0,0.4285714285714285,5,6,0,0.5454545454545454,-10.21167281361329,-10.515511997873432,0.3038391842601413,0.0257206577677117,,-0.162876581816306,-1,-3,0,-0.1168831168831168,0.375,0.6666666666666666,0.5415071420370277,0.5,0.4,0.5695694270086965,-0.125,0.2666666666666666,-0.02806228497166885,0.6435786435786436,0.5081738621747283,0.1260482824627161,0.099554570788403,0.6891679748822606,0.5551911612703021,0.0413618025505369,0.0777464738672873,-0.045589331303616976,-0.04701729909557384,0.0846864799121792,0.02180809692111571,37.0,45.06976744186046,8.069767441860463,8.133869717118012,0.001676064185487769
2008,1314,1291,1,16,-15,1,1,0,137,39,1,187,113,74,123.60555365148966,92.7981981276196,30.807355523870054,0.9643149086039492,,11.889506563367332,99.87727152298326,100.8293719672697,-0.9521004442864296,0.4727503085130932,,-9.338504107613424,18,45,3,0.7258064516129032,0,0,0,0.0,23.728282128506397,-8.031173839650094,31.759455968156487,0.491564600090856,,21.22801067098076,18,45,3,0.7258064516129032,0.8571428571428571,0.9333333333333332,0.5890863165604348,0.375,0.6666666666666666,0.4811852378856081,0.4821428571428571,0.2666666666666666,0.10790107867482668,0.7539863325740319,0.5217805596206302,0.0707973210448675,0.1329306998084595,0.6964285714285714,0.5271348380065046,0.0659089242749914,0.1334777661149683,0.05755776114546052,-0.005354278385874434,0.004888396769876097,-0.0005470663065088033,1.9782608695652173,163.6904761904762,161.71221532091099,9.387283768228713,7.010416240357074
2008,1328,1386,6,11,-5,6,0,0,137,8,1,136,72,64,108.15572275061464,94.23186619753506,13.923856553079588,0.829891299578574,,2.779976355610541,114.56422970105088,100.13108242917716,14.433147271873722,0.8247024627327285,,-1.1811399546012489,1,0,0,0.0,4,6,0,0.6,-6.408506950436234,-5.8992162316421,-0.5092907187941336,0.0051888368458454,,3.96111631021179,-3,-6,0,-0.6,0.75,0.6,0.5788391719534264,0.3333333333333333,0.5333333333333333,0.5521877423567433,0.4166666666666667,0.06666666666666665,0.026651429596683096,0.6808199121522694,0.5178430630660616,0.0720066623254442,0.1225576515715233,0.7261055634807418,0.5860809423141318,0.0847083177554436,0.1329227242423485,-0.0452856513284724,-0.06823787924807012,-0.012701655429999403,-0.01036507267082519,35.06976744186046,52.93023255813954,17.860465116279073,21.86383461857392,-7.796275726790146
2008,1163,1360,4,13,-9,4,1,0,137,-1,0,139,69,70,115.60230547836798,95.85184951009418,19.7504559682738,0.8960931501049394,,4.339888625811956,100.76008220834336,95.1749798396558,5.585102368687558,0.6583139325476722,,-3.838054633099626,16,38,2,0.7307692307692307,0,0,0,0.0,14.842223270024618,0.6768696704383785,14.16535359958624,0.2377792175572671,,8.177943258911583,16,38,2,0.7307692307692307,0.7272727272727273,0.8,0.5654600074194532,0.8,0.8666666666666667,0.5229557377444761,-0.07272727272727275,-0.06666666666666665,0.04250426967497711,0.7186440677966102,0.5564059174828334,0.1329852561108487,0.0869783006735694,0.6735668789808917,0.558781770842468,0.0592214892312171,0.1319070781912304,0.04507718881571843,-0.0023758533596346387,0.07376376687963158,-0.044928777517661,19.82608695652174,104.7906976744186,84.96461071789686,17.875593610513178,-0.10645329633113221
2008,1435,1373,4,13,-9,4,1,0,137,-21,0,145,62,83,112.11655259005028,98.6225428135217,13.494009776528571,0.813778260465629,,3.799118641914364,107.6438569859018,99.95983514554442,7.6840218403573886,0.7009208168636554,,-3.664923616177779,4,5,0,0.5555555555555556,2,0,0,0.0,4.47269560414847,-1.337292332022713,5.809987936171183,0.1128574436019735,,7.464042258092142,2,5,0,0.5555555555555556,0.75,0.6666666666666666,0.5552600461227769,0.7142857142857143,0.7333333333333333,0.5156606992123656,0.0357142857142857,-0.06666666666666665,0.03959934691041134,0.7357237715803453,0.6557310907124965,0.0576305913694461,0.0992228326051685,0.6831395348837209,0.5310085842878394,0.060188916184364,0.1635988670106852,0.052584236696624376,0.1247225064246571,-0.0025583248149178978,-0.06437603440551672,31.195652173913043,90.04651162790698,58.850859453993934,32.24002179145937,-8.46181895974619
2008,1397,1110,2,15,-13,2,1,0,137,15,1,129,72,57,115.34893949135036,92.5188354722951,22.83010401905527,0.9266490677865366,,9.210225185446062,106.18756331357912,105.24500789092772,0.9425554226513952,0.5256109375760618,,-5.686453187084983,4,5,0,0.5555555555555556,5,6,0,0.5454545454545454,9.161376177771244,-12.726172418632627,21.887548596403875,0.4010381302104747,,14.896678372531046,-1,-1,0,0.0101010101010101,0.8333333333333334,0.8666666666666667,0.6094281006877673,0.5,0.8,0.4957024563051659,0.33333333333333337,0.06666666666666665,0.11372564438260141,0.6542056074766355,0.604055095724261,0.0590034985062764,0.1646471153528681,0.7433903576982893,0.5642527978553499,0.0519640677054795,0.0940352421936612,-0.08918475022165384,0.039802297868911096,0.0070394308007969,0.0706118731592069,7.043478260869565,134.85714285714286,127.8136645962733,23.31390960126251,0.6309198125651427
